,HR,Dates,city,YR,M,D,MW,TEMP,DEWPOINT,AverageDailyMW,AverageDailyTemp,AverageDailyDewPoint
18753,16,20-02-2013,Delhi - BRPL,2013,2,20,948.2229,17,16,968.0299875,16.16666667,14.29166667
18754,17,20-02-2013,Delhi - BRPL,2013,2,20,1014.584,16,15,968.0299875,16.16666667,14.29166667
18755,18,20-02-2013,Delhi - BRPL,2013,2,20,1164.649,16,15,968.0299875,16.16666667,14.29166667
18756,19,20-02-2013,Delhi - BRPL,2013,2,20,1194.102,15,15,968.0299875,16.16666667,14.29166667
18757,2,20-02-2013,Delhi - BRPL,2013,2,20,526.8838,10,10,968.0299875,16.16666667,14.29166667
18758,20,20-02-2013,Delhi - BRPL,2013,2,20,1125.696,14,14,968.0299875,16.16666667,14.29166667
18759,21,20-02-2013,Delhi - BRPL,2013,2,20,1031.428,13,13,968.0299875,16.16666667,14.29166667
18760,22,20-02-2013,Delhi - BRPL,2013,2,20,881.804,12,12,968.0299875,16.16666667,14.29166667
18761,23,20-02-2013,Delhi - BRPL,2013,2,20,712.267,12,12,968.0299875,16.16666667,14.29166667
18762,3,20-02-2013,Delhi - BRPL,2013,2,20,530.6968,11.5,11.5,968.0299875,16.16666667,14.29166667
18763,4,20-02-2013,Delhi - BRPL,2013,2,20,579.9138,12.5,12.5,968.0299875,16.16666667,14.29166667
18764,5,20-02-2013,Delhi - BRPL,2013,2,20,770.1398,14,14,968.0299875,16.16666667,14.29166667
18765,6,20-02-2013,Delhi - BRPL,2013,2,20,1133.3478,19,19,968.0299875,16.16666667,14.29166667
18766,7,20-02-2013,Delhi - BRPL,2013,2,20,1339.5568,20.5,18,968.0299875,16.16666667,14.29166667
18767,8,20-02-2013,Delhi - BRPL,2013,2,20,1356.3858,21.5,16.5,968.0299875,16.16666667,14.29166667
18768,9,20-02-2013,Delhi - BRPL,2013,2,20,1324.6948,22,16,968.0299875,16.16666667,14.29166667
18769,0,21-02-2013,Delhi - BRPL,2013,2,21,602.703,12,12,939.13725,19.36458333,15.09375
18770,1,21-02-2013,Delhi - BRPL,2013,2,21,548.792,12.5,12,939.13725,19.36458333,15.09375
18771,10,21-02-2013,Delhi - BRPL,2013,2,21,1226.309,25.5,10,939.13725,19.36458333,15.09375
18772,11,21-02-2013,Delhi - BRPL,2013,2,21,1118.817,25.5,10.5,939.13725,19.36458333,15.09375
18773,12,21-02-2013,Delhi - BRPL,2013,2,21,1030.07,23.5,13,939.13725,19.36458333,15.09375
18774,13,21-02-2013,Delhi - BRPL,2013,2,21,943.901,22,15.5,939.13725,19.36458333,15.09375
18775,14,21-02-2013,Delhi - BRPL,2013,2,21,917.353,20.5,17.5,939.13725,19.36458333,15.09375
18776,15,21-02-2013,Delhi - BRPL,2013,2,21,901.805,20,16,939.13725,19.36458333,15.09375
18777,16,21-02-2013,Delhi - BRPL,2013,2,21,908.62,20,16.5,939.13725,19.36458333,15.09375
18778,17,21-02-2013,Delhi - BRPL,2013,2,21,980.389,20,17.5,939.13725,19.36458333,15.09375
18779,18,21-02-2013,Delhi - BRPL,2013,2,21,1151.307,19,19,939.13725,19.36458333,15.09375
18780,19,21-02-2013,Delhi - BRPL,2013,2,21,1183.022,18,18,939.13725,19.36458333,15.09375
18781,2,21-02-2013,Delhi - BRPL,2013,2,21,525.093,14,13,939.13725,19.36458333,15.09375
18782,20,21-02-2013,Delhi - BRPL,2013,2,21,1127.073,18,18,939.13725,19.36458333,15.09375
18783,21,21-02-2013,Delhi - BRPL,2013,2,21,1014.192,18,18,939.13725,19.36458333,15.09375
18784,22,21-02-2013,Delhi - BRPL,2013,2,21,864.526,16.5,16.5,939.13725,19.36458333,15.09375
18785,23,21-02-2013,Delhi - BRPL,2013,2,21,694.31,16.5,16.5,939.13725,19.36458333,15.09375
18786,3,21-02-2013,Delhi - BRPL,2013,2,21,527.925,14.5,14.5,939.13725,19.36458333,15.09375
18787,4,21-02-2013,Delhi - BRPL,2013,2,21,573.964,16,15.25,939.13725,19.36458333,15.09375
18788,5,21-02-2013,Delhi - BRPL,2013,2,21,751.812,17.5,16,939.13725,19.36458333,15.09375
18789,6,21-02-2013,Delhi - BRPL,2013,2,21,1099.534,20.75,15,939.13725,19.36458333,15.09375
18790,7,21-02-2013,Delhi - BRPL,2013,2,21,1280.675,24,14,939.13725,19.36458333,15.09375
18791,8,21-02-2013,Delhi - BRPL,2013,2,21,1299.295,25.5,15,939.13725,19.36458333,15.09375
18792,9,21-02-2013,Delhi - BRPL,2013,2,21,1267.807,25,13,939.13725,19.36458333,15.09375
18793,0,22-02-2013,Delhi - BRPL,2013,2,22,580.74,17,17,951.477,20.25,14.95833333
18794,1,22-02-2013,Delhi - BRPL,2013,2,22,530.883,16,16,951.477,20.25,14.95833333
18795,10,22-02-2013,Delhi - BRPL,2013,2,22,1276.512,25,11,951.477,20.25,14.95833333
18796,11,22-02-2013,Delhi - BRPL,2013,2,22,1158.494,24.5,11.5,951.477,20.25,14.95833333
18797,12,22-02-2013,Delhi - BRPL,2013,2,22,1089.212,23,13,951.477,20.25,14.95833333
18798,13,22-02-2013,Delhi - BRPL,2013,2,22,990.502,21.5,15,951.477,20.25,14.95833333
18799,14,22-02-2013,Delhi - BRPL,2013,2,22,961.607,20.5,15,951.477,20.25,14.95833333
18800,15,22-02-2013,Delhi - BRPL,2013,2,22,940.017,20,15,951.477,20.25,14.95833333
18801,16,22-02-2013,Delhi - BRPL,2013,2,22,952.851,20,15,951.477,20.25,14.95833333
18802,17,22-02-2013,Delhi - BRPL,2013,2,22,1018.639,19.5,15.5,951.477,20.25,14.95833333
18803,18,22-02-2013,Delhi - BRPL,2013,2,22,1149.612,18,16,951.477,20.25,14.95833333
18804,19,22-02-2013,Delhi - BRPL,2013,2,22,1183.221,18.5,16,951.477,20.25,14.95833333
18805,2,22-02-2013,Delhi - BRPL,2013,2,22,514.847,16,16,951.477,20.25,14.95833333
18806,20,22-02-2013,Delhi - BRPL,2013,2,22,1116.451,18,16,951.477,20.25,14.95833333
18807,21,22-02-2013,Delhi - BRPL,2013,2,22,1011.604,18,16,951.477,20.25,14.95833333
18808,22,22-02-2013,Delhi - BRPL,2013,2,22,859.865,18,16.5,951.477,20.25,14.95833333
18809,23,22-02-2013,Delhi - BRPL,2013,2,22,701.435,18,17,951.477,20.25,14.95833333
18810,3,22-02-2013,Delhi - BRPL,2013,2,22,517.382,17.5,17.5,951.477,20.25,14.95833333
18811,4,22-02-2013,Delhi - BRPL,2013,2,22,577.476,19.5,15.5,951.477,20.25,14.95833333
18812,5,22-02-2013,Delhi - BRPL,2013,2,22,759.922,21,14,951.477,20.25,14.95833333
18813,6,22-02-2013,Delhi - BRPL,2013,2,22,1078.228,22.5,14.5,951.477,20.25,14.95833333
18814,7,22-02-2013,Delhi - BRPL,2013,2,22,1264.081,24,14,951.477,20.25,14.95833333
18815,8,22-02-2013,Delhi - BRPL,2013,2,22,1302.021,25,14,951.477,20.25,14.95833333
18816,9,22-02-2013,Delhi - BRPL,2013,2,22,1299.846,25,12,951.477,20.25,14.95833333
18817,0,23-02-2013,Delhi - BRPL,2013,2,23,597.51,18,18,929.572875,16.72916667,15.625
18818,1,23-02-2013,Delhi - BRPL,2013,2,23,545.102,16,16,929.572875,16.72916667,15.625
18819,10,23-02-2013,Delhi - BRPL,2013,2,23,1282.408,21,17,929.572875,16.72916667,15.625
18820,11,23-02-2013,Delhi - BRPL,2013,2,23,1209.459,20.5,17,929.572875,16.72916667,15.625
18821,12,23-02-2013,Delhi - BRPL,2013,2,23,1093.486,19.5,15.5,929.572875,16.72916667,15.625
18822,13,23-02-2013,Delhi - BRPL,2013,2,23,1026.606,18.5,17.5,929.572875,16.72916667,15.625
18823,14,23-02-2013,Delhi - BRPL,2013,2,23,977.056,18,18,929.572875,16.72916667,15.625
18824,15,23-02-2013,Delhi - BRPL,2013,2,23,930.345,18,18,929.572875,16.72916667,15.625
18825,16,23-02-2013,Delhi - BRPL,2013,2,23,942.621,16.5,16.5,929.572875,16.72916667,15.625
18826,17,23-02-2013,Delhi - BRPL,2013,2,23,1028.123,14,14,929.572875,16.72916667,15.625
18827,18,23-02-2013,Delhi - BRPL,2013,2,23,1152.583,13.5,13.5,929.572875,16.72916667,15.625
18828,19,23-02-2013,Delhi - BRPL,2013,2,23,1172.582,13,13,929.572875,16.72916667,15.625
18829,2,23-02-2013,Delhi - BRPL,2013,2,23,521.548,16,16,929.572875,16.72916667,15.625
18830,20,23-02-2013,Delhi - BRPL,2013,2,23,1095.976,13,13,929.572875,16.72916667,15.625
18831,21,23-02-2013,Delhi - BRPL,2013,2,23,984.876,12.5,12.5,929.572875,16.72916667,15.625
18832,22,23-02-2013,Delhi - BRPL,2013,2,23,849.849,12,12,929.572875,16.72916667,15.625
18833,23,23-02-2013,Delhi - BRPL,2013,2,23,717.723,12,12,929.572875,16.72916667,15.625
18834,3,23-02-2013,Delhi - BRPL,2013,2,23,520.549,16.5,16.5,929.572875,16.72916667,15.625
18835,4,23-02-2013,Delhi - BRPL,2013,2,23,572.216,17,17,929.572875,16.72916667,15.625
18836,5,23-02-2013,Delhi - BRPL,2013,2,23,706.889,17.5,17.5,929.572875,16.72916667,15.625
18837,6,23-02-2013,Delhi - BRPL,2013,2,23,843.598,19.5,17,929.572875,16.72916667,15.625
18838,7,23-02-2013,Delhi - BRPL,2013,2,23,1046.52,20,14,929.572875,16.72916667,15.625
18839,8,23-02-2013,Delhi - BRPL,2013,2,23,1208.548,19,17,929.572875,16.72916667,15.625
18840,9,23-02-2013,Delhi - BRPL,2013,2,23,1283.576,20,16.5,929.572875,16.72916667,15.625
18841,0,24-02-2013,Delhi - BRPL,2013,2,24,601.503,12,12,883.6118333,16.77083333,15.125
18842,1,24-02-2013,Delhi - BRPL,2013,2,24,543.154,12,12,883.6118333,16.77083333,15.125
18843,10,24-02-2013,Delhi - BRPL,2013,2,24,1268.272,22,15,883.6118333,16.77083333,15.125
18844,11,24-02-2013,Delhi - BRPL,2013,2,24,1186.402,21,14.66666667,883.6118333,16.77083333,15.125
18845,12,24-02-2013,Delhi - BRPL,2013,2,24,1088.4,20,14.33333333,883.6118333,16.77083333,15.125
18846,13,24-02-2013,Delhi - BRPL,2013,2,24,969.08,19,14,883.6118333,16.77083333,15.125
18847,14,24-02-2013,Delhi - BRPL,2013,2,24,893.43,18,16,883.6118333,16.77083333,15.125
18848,15,24-02-2013,Delhi - BRPL,2013,2,24,835.701,16.5,16.5,883.6118333,16.77083333,15.125
18849,16,24-02-2013,Delhi - BRPL,2013,2,24,821.343,16,16,883.6118333,16.77083333,15.125
18850,17,24-02-2013,Delhi - BRPL,2013,2,24,862.191,15.5,15.5,883.6118333,16.77083333,15.125
18851,18,24-02-2013,Delhi - BRPL,2013,2,24,1019.511,15,15,883.6118333,16.77083333,15.125
18852,19,24-02-2013,Delhi - BRPL,2013,2,24,1064.295,15,15,883.6118333,16.77083333,15.125
18853,2,24-02-2013,Delhi - BRPL,2013,2,24,520.1,12,12,883.6118333,16.77083333,15.125
18854,20,24-02-2013,Delhi - BRPL,2013,2,24,1014.686,15,15,883.6118333,16.77083333,15.125
18855,21,24-02-2013,Delhi - BRPL,2013,2,24,935.888,15,15,883.6118333,16.77083333,15.125
18856,22,24-02-2013,Delhi - BRPL,2013,2,24,812.029,14,14,883.6118333,16.77083333,15.125
18857,23,24-02-2013,Delhi - BRPL,2013,2,24,665.132,13.5,13.5,883.6118333,16.77083333,15.125
18858,3,24-02-2013,Delhi - BRPL,2013,2,24,519.69,15,15,883.6118333,16.77083333,15.125
18859,4,24-02-2013,Delhi - BRPL,2013,2,24,552.684,16.5,16.5,883.6118333,16.77083333,15.125
18860,5,24-02-2013,Delhi - BRPL,2013,2,24,648.093,17.5,17,883.6118333,16.77083333,15.125
18861,6,24-02-2013,Delhi - BRPL,2013,2,24,829.159,19,17,883.6118333,16.77083333,15.125
18862,7,24-02-2013,Delhi - BRPL,2013,2,24,1078.365,20,18,883.6118333,16.77083333,15.125
18863,8,24-02-2013,Delhi - BRPL,2013,2,24,1204.565,21,18,883.6118333,16.77083333,15.125
18864,9,24-02-2013,Delhi - BRPL,2013,2,24,1273.011,22,16,883.6118333,16.77083333,15.125
18865,0,25-02-2013,Delhi - BRPL,2013,2,25,559.861,12.5,12.5,925.3897917,17.52083333,14.09375
18866,1,25-02-2013,Delhi - BRPL,2013,2,25,509.17,12,12,925.3897917,17.52083333,14.09375
18867,10,25-02-2013,Delhi - BRPL,2013,2,25,1217.626,23,13.5,925.3897917,17.52083333,14.09375
18868,11,25-02-2013,Delhi - BRPL,2013,2,25,1121.247,23,14,925.3897917,17.52083333,14.09375
18869,12,25-02-2013,Delhi - BRPL,2013,2,25,1036.12,21.5,14,925.3897917,17.52083333,14.09375
18870,13,25-02-2013,Delhi - BRPL,2013,2,25,955.353,20.5,14,925.3897917,17.52083333,14.09375
18871,14,25-02-2013,Delhi - BRPL,2013,2,25,937.051,19.5,14.5,925.3897917,17.52083333,14.09375
18872,15,25-02-2013,Delhi - BRPL,2013,2,25,926.694,19,16,925.3897917,17.52083333,14.09375
18873,16,25-02-2013,Delhi - BRPL,2013,2,25,922.236,18,15,925.3897917,17.52083333,14.09375
18874,17,25-02-2013,Delhi - BRPL,2013,2,25,976.987,17,16,925.3897917,17.52083333,14.09375
18875,18,25-02-2013,Delhi - BRPL,2013,2,25,1123.046,16.5,16,925.3897917,17.52083333,14.09375
18876,19,25-02-2013,Delhi - BRPL,2013,2,25,1175.028,16,16,925.3897917,17.52083333,14.09375
18877,2,25-02-2013,Delhi - BRPL,2013,2,25,490.875,12,11,925.3897917,17.52083333,14.09375
18878,20,25-02-2013,Delhi - BRPL,2013,2,25,1111.658,16,16,925.3897917,17.52083333,14.09375
18879,21,25-02-2013,Delhi - BRPL,2013,2,25,998.66,15,15,925.3897917,17.52083333,14.09375
18880,22,25-02-2013,Delhi - BRPL,2013,2,25,853.594,13.5,13.5,925.3897917,17.52083333,14.09375
18881,23,25-02-2013,Delhi - BRPL,2013,2,25,689.946,13,13,925.3897917,17.52083333,14.09375
18882,3,25-02-2013,Delhi - BRPL,2013,2,25,495.278,14,12.5,925.3897917,17.52083333,14.09375
18883,4,25-02-2013,Delhi - BRPL,2013,2,25,548.248,15.5,13.25,925.3897917,17.52083333,14.09375
18884,5,25-02-2013,Delhi - BRPL,2013,2,25,728.355,17,14,925.3897917,17.52083333,14.09375
18885,6,25-02-2013,Delhi - BRPL,2013,2,25,1060.165,19.5,15.5,925.3897917,17.52083333,14.09375
18886,7,25-02-2013,Delhi - BRPL,2013,2,25,1254.19,21,15,925.3897917,17.52083333,14.09375
18887,8,25-02-2013,Delhi - BRPL,2013,2,25,1261.228,23,13,925.3897917,17.52083333,14.09375
18888,9,25-02-2013,Delhi - BRPL,2013,2,25,1256.739,22.5,13,925.3897917,17.52083333,14.09375
18889,0,26-02-2013,Delhi - BRPL,2013,2,26,578.351,12.5,12.5,925.3764583,19.6875,13.29166667
18890,1,26-02-2013,Delhi - BRPL,2013,2,26,526.611,12,12,925.3764583,19.6875,13.29166667
18891,10,26-02-2013,Delhi - BRPL,2013,2,26,1216.772,25,11.5,925.3764583,19.6875,13.29166667
18892,11,26-02-2013,Delhi - BRPL,2013,2,26,1125.286,24,12,925.3764583,19.6875,13.29166667
18893,12,26-02-2013,Delhi - BRPL,2013,2,26,1051.844,23,13,925.3764583,19.6875,13.29166667
18894,13,26-02-2013,Delhi - BRPL,2013,2,26,949.902,21.5,13,925.3764583,19.6875,13.29166667
18895,14,26-02-2013,Delhi - BRPL,2013,2,26,944.18,20,14,925.3764583,19.6875,13.29166667
18896,15,26-02-2013,Delhi - BRPL,2013,2,26,907.727,19.5,14,925.3764583,19.6875,13.29166667
18897,16,26-02-2013,Delhi - BRPL,2013,2,26,931.948,18.5,15,925.3764583,19.6875,13.29166667
18898,17,26-02-2013,Delhi - BRPL,2013,2,26,990.962,18,15,925.3764583,19.6875,13.29166667
18899,18,26-02-2013,Delhi - BRPL,2013,2,26,1137.349,17.5,14.5,925.3764583,19.6875,13.29166667
18900,19,26-02-2013,Delhi - BRPL,2013,2,26,1175.623,17,14,925.3764583,19.6875,13.29166667
18901,2,26-02-2013,Delhi - BRPL,2013,2,26,511.913,15.5,15.5,925.3764583,19.6875,13.29166667
18902,20,26-02-2013,Delhi - BRPL,2013,2,26,1112.896,17,13,925.3764583,19.6875,13.29166667
