"city","YR","M","D","MWh"
"Abidjan",2011,11,4,10815.9106092
"Abidjan",2011,11,5,9997.952268
"Abidjan",2011,11,6,8976.132188
"Abidjan",2011,11,7,9474.5166916
"Abidjan",2011,11,8,10803.228111
"Abidjan",2011,11,9,10796.3845848
"Abidjan",2011,11,10,10688.9600593
"Abidjan",2011,11,11,10636.220958
"Abidjan",2011,11,12,10066.2619609
"Abidjan",2011,11,13,9378.4561863
"Abidjan",2011,11,14,10630.444771
"Abidjan",2011,11,15,10113.9782901
"Abidjan",2011,11,16,10976.3881591
"Abidjan",2011,11,17,11239.0163245
"Abidjan",2011,11,18,10964.5218613
"Abidjan",2011,11,19,10084.0927994
"Abidjan",2011,11,20,9753.908357
"Abidjan",2011,11,21,11051.7925163
"Abidjan",2011,11,22,11323.0221782
"Abidjan",2011,11,23,10817.354656
"Abidjan",2011,11,24,10694.2967539
"Abidjan",2011,11,25,10871.1610957
"Abidjan",2011,11,26,10061.9298202
"Abidjan",2011,11,27,9593.2424534
"Abidjan",2011,11,28,10945.498114
"Abidjan",2011,11,29,11043.379374
"Abidjan",2011,11,30,11007.9060499
"Abidjan",2011,12,1,10283.5492521
"Abidjan",2011,12,2,10479.1153846
"Abidjan",2011,12,3,9962.7870558
"Abidjan",2011,12,4,9286.3186228
"Abidjan",2011,12,5,10527.3923844
"Abidjan",2011,12,6,10520.8674885
"Abidjan",2011,12,7,10478.874391
"Abidjan",2011,12,8,10572.6810664
"Abidjan",2011,12,9,10785.8999643
"Abidjan",2011,12,10,10120.8787165
"Abidjan",2011,12,11,9492.5487122
"Abidjan",2011,12,12,10585.5621627
"Abidjan",2011,12,13,10381.7540566
"Abidjan",2011,12,14,10752.2211386
"Abidjan",2011,12,15,10890.581466
"Abidjan",2011,12,16,10934.1108965
"Abidjan",2011,12,17,10241.8513715
"Abidjan",2011,12,18,9848.0742044
"Abidjan",2011,12,19,11020.4407518
"Abidjan",2011,12,20,10833.8576477
"Abidjan",2011,12,21,10706.7938854
"Abidjan",2011,12,22,10645.2803235
"Abidjan",2011,12,23,10802.0465213
"Abidjan",2011,12,24,10066.0527218
"Abidjan",2011,12,25,9342.53033
"Abidjan",2011,12,26,9874.2219866
"Abidjan",2011,12,27,10956.9450196
"Abidjan",2011,12,28,10943.3288933
"Abidjan",2011,12,29,10975.6220071
"Abidjan",2011,12,30,10805.4806768
"Abidjan",2011,12,31,9505.9840934
"Abidjan",2012,1,1,8681.7085498
"Abidjan",2012,1,2,9866.0944163
"Abidjan",2012,1,3,10357.9006971
"Abidjan",2012,1,4,10603.2444984
"Abidjan",2012,1,5,10562.0889147
"Abidjan",2012,1,6,10586.1110581
"Abidjan",2012,1,7,10132.7107674
"Abidjan",2012,1,8,9643.065302
"Abidjan",2012,1,9,10827.4688319
"Abidjan",2012,1,10,10849.8836112
"Abidjan",2012,1,11,11071.1463912
"Abidjan",2012,1,12,10983.0651993
"Abidjan",2012,1,13,10966.3439035
"Abidjan",2012,1,14,9969.1305699
"Abidjan",2012,1,15,8742.9414638
"Abidjan",2012,1,16,9929.3291762
"Abidjan",2012,1,17,10161.8964942
"Abidjan",2012,1,18,10730.4205506
"Abidjan",2012,1,19,11001.5704926
"Abidjan",2012,1,20,10636.3338231
"Abidjan",2012,1,21,10297.9042167
"Abidjan",2012,1,22,9393.8355657
"Abidjan",2012,1,23,10771.9294014
"Abidjan",2012,1,24,10762.3323197
"Abidjan",2012,1,25,10992.8389146
"Abidjan",2012,1,26,11178.1450212
"Abidjan",2012,1,27,11210.4512711
"Abidjan",2012,1,28,10560.3814585
"Abidjan",2012,1,29,9839.0518419
"Abidjan",2012,1,30,11002.848141
"Abidjan",2012,1,31,11056.8979632
"Abidjan",2012,2,1,11572.6558028
"Abidjan",2012,2,2,11427.1231437
"Abidjan",2012,2,3,11521.7774977
"Abidjan",2012,2,4,10704.9091498
"Abidjan",2012,2,5,9698.4838475
"Abidjan",2012,2,6,10826.9129392
"Abidjan",2012,2,7,10376.1346709
"Abidjan",2012,2,8,10528.7998589
"Abidjan",2012,2,9,10561.180815
"Abidjan",2012,2,10,11014.4899809
"Abidjan",2012,2,11,10560.7448711
"Abidjan",2012,2,12,9300.87258996
"Abidjan",2012,2,13,9838.9728757
"Abidjan",2012,2,14,11150.4197609
"Abidjan",2012,2,15,10710.0557118
"Abidjan",2012,2,16,11237.9113118
"Abidjan",2012,2,17,11403.4489593
"Abidjan",2012,2,18,10685.2311191
"Abidjan",2012,2,19,9831.9311683
"Abidjan",2012,2,20,11012.2497127
"Abidjan",2012,2,21,11018.0744096
"Abidjan",2012,2,22,10812.5631138
"Abidjan",2012,2,23,10790.5237196
"Abidjan",2012,2,24,10860.2747692
"Abidjan",2012,2,25,9557.9524355
"Abidjan",2012,2,26,9619.5053151
"Abidjan",2012,2,27,11261.7187015
"Abidjan",2012,2,28,10836.2372981
"Abidjan",2012,2,29,10460.774421
"Abidjan",2012,3,1,11169.9209086
"Abidjan",2012,3,2,11164.0933866
"Abidjan",2012,3,3,10536.9459634
"Abidjan",2012,3,4,9856.1926532
"Abidjan",2012,3,5,10828.6451327
"Abidjan",2012,3,6,11112.1577314
"Abidjan",2012,3,7,11393.2929933
"Abidjan",2012,3,8,11529.1059515
"Abidjan",2012,3,9,11502.6504652
"Abidjan",2012,3,10,10308.0084735
"Abidjan",2012,3,11,10137.8765314
"Abidjan",2012,3,12,11501.918977
"Abidjan",2012,3,13,11544.162415
"Abidjan",2012,3,14,11655.056012
"Abidjan",2012,3,15,11538.8591262
"Abidjan",2012,3,16,11829.3818187
"Abidjan",2012,3,17,10816.6060577
"Abidjan",2012,3,18,10239.6143355
"Abidjan",2012,3,19,11402.8023384
"Abidjan",2012,3,20,11676.6446642
"Abidjan",2012,3,21,11955.6244746
"Abidjan",2012,3,22,12074.8570358
"Abidjan",2012,3,23,12013.7168218
"Abidjan",2012,3,24,10974.4550951
"Abidjan",2012,3,25,10466.3146908
"Abidjan",2012,3,26,11294.6640137
"Abidjan",2012,3,27,11427.7948489
"Abidjan",2012,3,28,11442.9244612
"Abidjan",2012,3,29,11454.0674632
"Abidjan",2012,3,30,11577.6279959
"Abidjan",2012,3,31,10708.4738282
"Abidjan",2012,4,1,10245.627988
"Abidjan",2012,4,2,10922.2185747
"Abidjan",2012,4,3,10984.2485366
"Abidjan",2012,4,4,11073.0197616
"Abidjan",2012,4,5,11286.0951224
"Abidjan",2012,4,6,11246.1053341
"Abidjan",2012,4,7,10678.5556049
"Abidjan",2012,4,8,9934.5623822
"Abidjan",2012,4,9,9227.5673455
"Abidjan",2012,4,10,11204.0397397
"Abidjan",2012,4,11,11538.5497405
"Abidjan",2012,4,12,11255.3243541
"Abidjan",2012,4,13,11045.9732331
"Abidjan",2012,4,14,10531.0696026
"Abidjan",2012,4,15,9989.6933425
"Abidjan",2012,4,16,11459.9133321
"Abidjan",2012,4,17,11436.9573623
"Abidjan",2012,4,18,11571.5184209
"Abidjan",2012,4,19,11330.4563137
"Abidjan",2012,4,20,10591.7380797
"Abidjan",2012,4,21,10178.2864053
"Abidjan",2012,4,22,9931.5097266
"Abidjan",2012,4,23,11593.5585942
"Abidjan",2012,4,24,11688.801449
"Abidjan",2012,4,25,10826.2430832
"Abidjan",2012,4,26,11118.6264363
"Abidjan",2012,4,27,11401.8518228
"Abidjan",2012,4,28,10754.0783047
"Abidjan",2012,4,29,10126.2081008
"Abidjan",2012,4,30,11142.5043086
"Abidjan",2012,5,1,9604.3563387
"Abidjan",2012,5,2,11119.9033678
"Abidjan",2012,5,3,11043.047195
"Abidjan",2012,5,4,10063.9305683
"Abidjan",2012,5,5,10045.8189701
"Abidjan",2012,5,6,9735.8017162
"Abidjan",2012,5,7,11290.9156208
"Abidjan",2012,5,8,11199.4793086
"Abidjan",2012,5,9,10737.2701142
"Abidjan",2012,5,10,10922.9775972
"Abidjan",2012,5,11,10467.1710645
"Abidjan",2012,5,12,10002.3874793
"Abidjan",2012,5,13,9533.7877377
"Abidjan",2012,5,14,10391.5142553
"Abidjan",2012,5,15,10353.0498247
"Abidjan",2012,5,16,10798.0863167
"Abidjan",2012,5,17,10165.8158792
"Abidjan",2012,5,18,11257.0548073
"Abidjan",2012,5,19,10196.6479979
"Abidjan",2012,5,20,9221.8321184
"Abidjan",2012,5,21,10769.6165806
"Abidjan",2012,5,22,10986.4772236
"Abidjan",2012,5,23,11136.8761765
"Abidjan",2012,5,24,11205.8092821
"Abidjan",2012,5,25,10388.6672818
"Abidjan",2012,5,26,9790.8028235
"Abidjan",2012,5,27,9328.5027681
"Abidjan",2012,5,28,9814.9718123
"Abidjan",2012,5,29,10803.3562465
"Abidjan",2012,5,30,10636.353986
"Abidjan",2012,5,31,10748.2945653
"Abidjan",2012,6,1,10813.2933317
"Abidjan",2012,6,2,9839.6010365
"Abidjan",2012,6,3,8924.6681153
"Abidjan",2012,6,4,10680.2703137
"Abidjan",2012,6,5,10382.0091795
"Abidjan",2012,6,6,10462.2633839
"Abidjan",2012,6,7,10817.4559569
"Abidjan",2012,6,8,10751.939858
"Abidjan",2012,6,9,10288.6819191
"Abidjan",2012,6,10,9798.2764255
"Abidjan",2012,6,11,10992.5878484
"Abidjan",2012,6,12,10919.8927298
"Abidjan",2012,6,13,11018.5891729
"Abidjan",2012,6,14,11127.9033267
"Abidjan",2012,6,15,10390.3344294
"Abidjan",2012,6,16,9406.8690146
"Abidjan",2012,6,17,8398.7113905
"Abidjan",2012,6,18,10130.3211833
"Abidjan",2012,6,19,10383.6380326
"Abidjan",2012,6,20,10611.3155247
"Abidjan",2012,6,21,10000.0732485
"Abidjan",2012,6,22,10134.4838082
"Abidjan",2012,6,23,9693.7885039
"Abidjan",2012,6,24,8543.7577587
"Abidjan",2012,6,25,9711.1629389
"Abidjan",2012,6,26,10189.6235081
"Abidjan",2012,6,27,10276.3146997
"Abidjan",2012,6,28,10045.5604849
"Abidjan",2012,6,29,9927.4384579
"Abidjan",2012,6,30,9444.4532959
"Abidjan",2012,7,1,8478.1246233
"Abidjan",2012,7,2,9796.8897756
"Abidjan",2012,7,3,9733.0515083
"Abidjan",2012,7,4,10026.3348469
"Abidjan",2012,7,5,9797.9717799
"Abidjan",2012,7,6,9807.1087071
"Abidjan",2012,7,7,9182.9123172
"Abidjan",2012,7,8,8565.5265447
"Abidjan",2012,7,9,9860.3072633
"Abidjan",2012,7,10,10262.9692368
"Abidjan",2012,7,11,10357.9692348
"Abidjan",2012,7,12,10327.3124394
"Abidjan",2012,7,13,10667.6629748
"Abidjan",2012,7,14,9824.5590353
"Abidjan",2012,7,15,8768.1439147
"Abidjan",2012,7,16,9952.5180933
"Abidjan",2012,7,17,10197.6522303
"Abidjan",2012,7,18,10312.5250446
"Abidjan",2012,7,19,10032.826874
"Abidjan",2012,7,20,10164.69317
"Abidjan",2012,7,21,9433.1559201
"Abidjan",2012,7,22,8845.0864589
"Abidjan",2012,7,23,10014.8535765
"Abidjan",2012,7,24,9948.2501867
"Abidjan",2012,7,25,9923.3039711
"Abidjan",2012,7,26,10043.8272532
"Abidjan",2012,7,27,10237.385841
"Abidjan",2012,7,28,9405.444582
"Abidjan",2012,7,29,8590.9356174
"Abidjan",2012,7,30,9960.5129048
"Abidjan",2012,7,31,10010.5856696
"Abidjan",2012,8,1,9783.0274517
"Abidjan",2012,8,2,9768.3130621
"Abidjan",2012,8,3,10013.1124667
"Abidjan",2012,8,4,9254.9309926
"Abidjan",2012,8,5,8625.6355637
"Abidjan",2012,8,6,9037.3982531
"Abidjan",2012,8,7,8479.5727195
"Abidjan",2012,8,8,9847.4104161
"Abidjan",2012,8,9,10088.5942853
"Abidjan",2012,8,10,9961.2217197
"Abidjan",2012,8,11,9408.7414135
"Abidjan",2012,8,12,8740.1675719
"Abidjan",2012,8,13,10132.3891153
"Abidjan",2012,8,14,9982.182218
"Abidjan",2012,8,15,9004.5461249
"Abidjan",2012,8,16,9896.2381678
"Abidjan",2012,8,17,10189.3247961
"Abidjan",2012,8,18,9342.3164521
"Abidjan",2012,8,19,8499.03175
"Abidjan",2012,8,20,8756.0831366
"Abidjan",2012,8,21,9925.3666546
"Abidjan",2012,8,22,10013.3046546
"Abidjan",2012,8,23,9809.0328842
"Abidjan",2012,8,24,9956.1167269
"Abidjan",2012,8,25,9345.5596237
"Abidjan",2012,8,26,8793.1994353
"Abidjan",2012,8,27,10094.3719357
"Abidjan",2012,8,28,10162.1181888
"Abidjan",2012,8,29,10128.6654735
"Abidjan",2012,8,30,10032.2111444
"Abidjan",2012,8,31,10049.9284712
"Abidjan",2012,9,1,9355.4910959
"Abidjan",2012,9,2,8436.6830066
"Abidjan",2012,9,3,9676.7360623
"Abidjan",2012,9,4,9678.0144674
"Abidjan",2012,9,5,9862.6527061
"Abidjan",2012,9,6,10033.7154986
"Abidjan",2012,9,7,10365.6747189
"Abidjan",2012,9,8,9565.7583149
"Abidjan",2012,9,9,9120.2645364
"Abidjan",2012,9,10,10429.8384854
"Abidjan",2012,9,11,10471.1127108
"Abidjan",2012,9,12,10330.4881373
"Abidjan",2012,9,13,10557.374624
"Abidjan",2012,9,14,10581.3599412
"Abidjan",2012,9,15,9727.5435381
"Abidjan",2012,9,16,9097.3749954
"Abidjan",2012,9,17,10540.0857158
"Abidjan",2012,9,18,10692.5811946
"Abidjan",2012,9,19,10707.1306634
"Abidjan",2012,9,20,10541.3641208
"Abidjan",2012,9,21,10453.0324085
"Abidjan",2012,9,22,9582.3775823
"Abidjan",2012,9,23,9066.0236294
"Abidjan",2012,9,24,10649.1336805
"Abidjan",2012,9,25,10803.132807
"Abidjan",2012,9,26,10658.0642536
"Abidjan",2012,9,27,10634.6268252
"Abidjan",2012,9,28,10774.3991281
"Abidjan",2012,9,29,9957.4373211
"Abidjan",2012,9,30,9356.2824891
"Abidjan",2012,10,1,10288.8374621
"Abidjan",2012,10,2,10575.644737
"Abidjan",2012,10,3,10529.8458294
"Abidjan",2012,10,4,10539.2373498
"Abidjan",2012,10,5,10716.6395107
"Abidjan",2012,10,6,9699.3670985
"Abidjan",2012,10,7,8898.7094945
"Abidjan",2012,10,8,10608.6980102
"Abidjan",2012,10,9,10927.8267516
"Abidjan",2012,10,10,11035.5853
"Abidjan",2012,10,11,10792.2168562
"Abidjan",2012,10,12,10882.0278436
"Abidjan",2012,10,13,10026.362763
"Abidjan",2012,10,14,9496.8395717
"Abidjan",2012,10,15,10711.394895
"Abidjan",2012,10,16,10615.528207
"Abidjan",2012,10,17,10847.87686
"Abidjan",2012,10,18,10925.6313309
"Abidjan",2012,10,19,10972.5889328
"Abidjan",2012,10,20,9963.0004923
"Abidjan",2012,10,21,9238.2678417
"Abidjan",2012,10,22,10533.2609274
"Abidjan",2012,10,23,9960.1342489
"Abidjan",2012,10,24,11098.34383
"Abidjan",2012,10,25,10990.2742634
"Abidjan",2012,10,26,9484.5818078
"Abidjan",2012,10,27,9808.4794899
"Abidjan",2012,10,28,9269.3086462
"Abidjan",2012,10,29,10927.3998641
"Abidjan",2012,10,30,11331.7231114
"Abidjan",2012,10,31,11195.1984577
"Abidjan",2012,11,1,10241.8836735
"Abidjan",2012,11,2,11112.6876721
"Abidjan",2012,11,3,10510.7732045
"Abidjan",2012,11,4,9800.0619904
"Abidjan",2012,11,5,11413.8906355
"Abidjan",2012,11,6,11512.7967691
"Abidjan",2012,11,7,11537.4311536
"Abidjan",2012,11,8,11442.210963
"Abidjan",2012,11,9,11340.4175081
"Abidjan",2012,11,10,10502.0498062
"Abidjan",2012,11,11,9818.6145693
"Abidjan",2012,11,12,11167.608221
"Abidjan",2012,11,13,11511.1565244
"Abidjan",2012,11,14,11738.2044609
"Abidjan",2012,11,15,10995.2903924
"Abidjan",2012,11,16,11930.905553
"Abidjan",2012,11,17,10966.6014704
"Abidjan",2012,11,18,10298.9543552
"Abidjan",2012,11,19,11649.4039542
"Abidjan",2012,11,20,11467.5825367
"Abidjan",2012,11,21,11538.1069097
"Abidjan",2012,11,22,11524.4443482
"Abidjan",2012,11,23,11649.1213655
"Abidjan",2012,11,24,10546.5452799
"Abidjan",2012,11,25,9622.2766801
"Abidjan",2012,11,26,11318.2588481
"Abidjan",2012,11,27,11188.231071
"Abidjan",2012,11,28,11467.7484041
"Abidjan",2012,11,29,11751.6458659
"Abidjan",2012,11,30,11957.6286387
"Abidjan",2012,12,1,10881.8901909
"Abidjan",2012,12,2,10198.2483238
"Abidjan",2012,12,3,11552.5213615
"Abidjan",2012,12,4,11479.5270772
"Abidjan",2012,12,5,11715.8941758
"Abidjan",2012,12,6,11575.427518
"Abidjan",2012,12,7,11786.347404
"Abidjan",2012,12,8,11058.7868
"Abidjan",2012,12,9,10239.6198955
"Abidjan",2012,12,10,11180.0367201
"Abidjan",2012,12,11,11485.8186346
"Abidjan",2012,12,12,11394.4383422
"Abidjan",2012,12,13,11377.0907465
"Abidjan",2012,12,14,10342.5265661
"Abidjan",2012,12,15,9070.4102753
"Abidjan",2012,12,16,10301.2344017
"Abidjan",2012,12,17,10542.5125807
"Abidjan",2012,12,18,11132.330832
"Abidjan",2012,12,19,12192.7514816
"Abidjan",2012,12,20,11034.7200651
"Abidjan",2012,12,21,10683.6145031
"Abidjan",2012,12,22,9745.6837601
"Abidjan",2012,12,23,11175.3944057
"Abidjan",2012,12,24,11165.4378634
"Abidjan",2012,12,25,11404.578134
"Abidjan",2012,12,26,11596.8249218
"Abidjan",2012,12,27,11630.3412095
"Abidjan",2012,12,28,10955.9228878
"Abidjan",2012,12,29,10207.5757105
"Abidjan",2012,12,30,11414.9622581
"Abidjan",2012,12,31,11471.0365286
"Abidjan",2013,1,1,8985.5872065
"Abidjan",2013,1,2,10371.6395328
"Abidjan",2013,1,3,11134.2234582
"Abidjan",2013,1,4,11147.8980891
"Abidjan",2013,1,5,10406.3880393
"Abidjan",2013,1,6,9599.827813
"Abidjan",2013,1,7,11126.2653211
"Abidjan",2013,1,8,11285.5374107
"Abidjan",2013,1,9,11517.0037751
"Abidjan",2013,1,10,11906.1627513
"Abidjan",2013,1,11,11937.7523027
"Abidjan",2013,1,12,11332.5936926
"Abidjan",2013,1,13,10311.315639
"Abidjan",2013,1,14,11455.8293933
"Abidjan",2013,1,15,11870.260011
"Abidjan",2013,1,16,12278.0082231
"Abidjan",2013,1,17,12161.8497972
"Abidjan",2013,1,18,12175.524428
"Abidjan",2013,1,19,11389.9165789
"Abidjan",2013,1,20,11060.7170017
"Abidjan",2013,1,21,12620.3296142
"Abidjan",2013,1,22,12842.7139828
"Abidjan",2013,1,23,12080.4520274
"Abidjan",2013,1,24,11407.5338287
"Abidjan",2013,1,25,12417.6097416
"Abidjan",2013,1,26,11694.695003
"Abidjan",2013,1,27,10784.2476759
"Abidjan",2013,1,28,11933.5059379
"Abidjan",2013,1,29,12308.5650395
"Abidjan",2013,1,30,12494.1536554
"Abidjan",2013,1,31,12291.1907864
"Abidjan",2013,2,1,11974.2153124
"Abidjan",2013,2,2,11191.9512671
"Abidjan",2013,2,3,10933.1418453
"Abidjan",2013,2,4,12234.9699941
"Abidjan",2013,2,5,12390.80032
"Abidjan",2013,2,6,12487.1715159
"Abidjan",2013,2,7,11955.3313228
"Abidjan",2013,2,8,11952.8473744
"Abidjan",2013,2,9,11475.9652783
"Abidjan",2013,2,10,10965.9120023
"Abidjan",2013,2,11,12218.091119
"Abidjan",2013,2,12,12610.9140218
"Abidjan",2013,2,13,12522.6889787
"Abidjan",2013,2,14,12516.6437079
"Abidjan",2013,2,15,12437.4805853
"Abidjan",2013,2,16,11504.5097307
"Abidjan",2013,2,17,10868.1761317
"Abidjan",2013,2,18,12281.1774115
"Abidjan",2013,2,19,12400.6044326
"Abidjan",2013,2,20,12424.7077059
"Abidjan",2013,2,21,12283.2723077
"Abidjan",2013,2,22,12137.9463883
"Abidjan",2013,2,23,11183.2724125
"Abidjan",2013,2,24,10675.2721347
"Abidjan",2013,2,25,12148.1814511
"Abidjan",2013,2,26,12419.6380579
"Abidjan",2013,2,27,12428.3169123
"Abidjan",2013,2,28,12530.7872478
"Abidjan",2013,3,1,12221.5028067
"Abidjan",2013,3,2,11553.3398518
"Abidjan",2013,3,3,10706.0533312
"Abidjan",2013,3,4,12164.5404959
"Abidjan",2013,3,5,11990.3887728
"Abidjan",2013,3,6,12356.1683259
"Abidjan",2013,3,7,12402.314267
"Abidjan",2013,3,8,12677.4228039
"Abidjan",2013,3,9,11592.2284557
"Abidjan",2013,3,10,10859.7126733
"Abidjan",2013,3,11,12350.0931241
"Abidjan",2013,3,12,12695.1609311
"Abidjan",2013,3,13,12794.3384479
"Abidjan",2013,3,14,12630.6918884
"Abidjan",2013,3,15,12313.5870716
"Abidjan",2013,3,16,11622.6897735
"Abidjan",2013,3,17,11098.3029711
"Abidjan",2013,3,18,12309.443504
"Abidjan",2013,3,19,12500.1146571
"Abidjan",2013,3,20,12482.8030743
"Abidjan",2013,3,21,12202.9903691
"Abidjan",2013,3,22,11518.8446486
"Abidjan",2013,3,23,11378.9078287
"Abidjan",2013,3,24,11082.9900498
"Abidjan",2013,3,25,12041.9579133
"Abidjan",2013,3,26,11990.6751671
"Abidjan",2013,3,27,12129.5821885
"Abidjan",2013,3,28,11475.3676529
"Abidjan",2013,3,29,11629.6546237
"Abidjan",2013,3,30,11351.2007648
"Abidjan",2013,3,31,10800.6972973
"Abidjan",2013,4,1,10976.3594879
"Abidjan",2013,4,2,12256.0677166
"Abidjan",2013,4,3,12395.2340905
"Abidjan",2013,4,4,12365.8659368
"Abidjan",2013,4,5,12461.7173057
"Abidjan",2013,4,6,11208.1201455
"Abidjan",2013,4,7,11053.3028418
"Abidjan",2013,4,8,12280.1786083
"Abidjan",2013,4,9,12437.7997845
"Abidjan",2013,4,10,12370.7606291
"Abidjan",2013,4,11,12507.2681579
"Abidjan",2013,4,12,12494.2760734
"Abidjan",2013,4,13,11499.0219794
"Abidjan",2013,4,14,10988.8258464
"Abidjan",2013,4,15,12360.7295312
"Abidjan",2013,4,16,12495.7263526
"Abidjan",2013,4,17,12649.3955183
"Abidjan",2013,4,18,12446.6102305
"Abidjan",2013,4,19,12207.785505
"Abidjan",2013,4,20,11149.0212683
"Abidjan",2013,4,21,10813.3420646
"Abidjan",2013,4,22,12285.5567265
"Abidjan",2013,4,23,11813.9742768
"Abidjan",2013,4,24,12090.7358891
"Abidjan",2013,4,25,12093.2738773
"Abidjan",2013,4,26,11716.8659995
"Abidjan",2013,4,27,10661.4917908
"Abidjan",2013,4,28,10648.2459072
"Abidjan",2013,4,29,12444.9665808
"Abidjan",2013,4,30,12466.4367561
"Abidjan",2013,5,1,9431.7844396
"Abidjan",2013,5,2,11845.8208421
"Abidjan",2013,5,3,12363.1741615
"Abidjan",2013,5,4,11132.5124909
"Abidjan",2013,5,5,10469.0149894
"Abidjan",2013,5,6,11935.3104926
"Abidjan",2013,5,7,12046.4596715
"Abidjan",2013,5,8,12133.6013562
"Abidjan",2013,5,9,10304.59671653
"Abidjan",2013,5,10,12260.0214134
"Abidjan",2013,5,11,10667.1238399
"Abidjan",2013,5,12,10191.5667382
"Abidjan",2013,5,13,12137.5874374
"Abidjan",2013,5,14,12328.518915
"Abidjan",2013,5,15,11078.1998572
"Abidjan",2013,5,16,11535.2341185
"Abidjan",2013,5,17,11437.6873661
"Abidjan",2013,5,18,10896.3204853
"Abidjan",2013,5,19,10242.955032
"Abidjan",2013,5,20,10651.8165598
"Abidjan",2013,5,21,11994.2826553
"Abidjan",2013,5,22,11613.9789438
"Abidjan",2013,5,23,11791.9450393
"Abidjan",2013,5,24,12229.2005712
"Abidjan",2013,5,25,11393.6402571
"Abidjan",2013,5,26,10006.6113488
"Abidjan",2013,5,27,11456.798715
"Abidjan",2013,5,28,11667.2783724
"Abidjan",2013,5,29,11767.1306211
"Abidjan",2013,5,30,10617.840828
"Abidjan",2013,5,31,10684.54247
"Abidjan",2013,6,1,9744.6771044
"Abidjan",2013,6,2,9421.2742282
"Abidjan",2013,6,3,10358.2965244
"Abidjan",2013,6,4,11092.25022
"Abidjan",2013,6,5,11294.5311034
"Abidjan",2013,6,6,10852.9346173
"Abidjan",2013,6,7,11293.4547573
"Abidjan",2013,6,8,10719.1610501
"Abidjan",2013,6,9,9533.2983919
"Abidjan",2013,6,10,11252.4634142
"Abidjan",2013,6,11,10932.8848738
"Abidjan",2013,6,12,11641.5955511
"Abidjan",2013,6,13,11571.380513
"Abidjan",2013,6,14,11405.7194451
"Abidjan",2013,6,15,10596.9326457
"Abidjan",2013,6,16,9645.6232103
"Abidjan",2013,6,17,11320.8143892
"Abidjan",2013,6,18,11721.5878991
"Abidjan",2013,6,19,11468.7367951
"Abidjan",2013,6,20,11347.8132348
"Abidjan",2013,6,21,11586.4132779
"Abidjan",2013,6,22,10175.9190216
"Abidjan",2013,6,23,9539.6722841
"Abidjan",2013,6,24,11490.3238452
"Abidjan",2013,6,25,11350.9400501
"Abidjan",2013,6,26,11348.0537593
"Abidjan",2013,6,27,11570.0576298
"Abidjan",2013,6,28,11315.5829871
"Abidjan",2013,6,29,10400.7069603
"Abidjan",2013,6,30,9326.56781
"Abidjan",2013,7,1,10464.7100484
"Abidjan",2013,7,2,10744.8667982
"Abidjan",2013,7,3,11008.2711726
"Abidjan",2013,7,4,9784.9556747
"Abidjan",2013,7,5,10583.1172651
"Abidjan",2013,7,6,9694.1423533
"Abidjan",2013,7,7,8999.9464815
"Abidjan",2013,7,8,10562.5510508
"Abidjan",2013,7,9,10529.1651108
"Abidjan",2013,7,10,10732.0351915
"Abidjan",2013,7,11,10750.3915181
"Abidjan",2013,7,12,10613.7586668
"Abidjan",2013,7,13,9880.6937195
"Abidjan",2013,7,14,9344.8672028
"Abidjan",2013,7,15,10409.5222576
"Abidjan",2013,7,16,10657.3326653
"Abidjan",2013,7,17,10441.3042471
"Abidjan",2013,7,18,10571.4024831
"Abidjan",2013,7,19,10579.3628318
"Abidjan",2013,7,20,9619.1903239
"Abidjan",2013,7,21,9219.1115148
"Abidjan",2013,7,22,10679.7582745
"Abidjan",2013,7,23,10669.6236813
"Abidjan",2013,7,24,10511.5216511
"Abidjan",2013,7,25,10017.504787
"Abidjan",2013,7,26,10245.0460082
"Abidjan",2013,7,27,9963.326891
"Abidjan",2013,7,28,9214.4600573
"Abidjan",2013,7,29,10375.0076116
"Abidjan",2013,7,30,10535.8185365
"Abidjan",2013,7,31,10515.5612312
"Abidjan",2013,8,1,10230.7824235
"Abidjan",2013,8,2,10212.7344896
"Abidjan",2013,8,3,9766.3579247
"Abidjan",2013,8,4,9056.903208
"Abidjan",2013,8,5,10167.3356834
"Abidjan",2013,8,6,10102.5909958
"Abidjan",2013,8,7,8737.537585
"Abidjan",2013,8,8,8686.7942884
"Abidjan",2013,8,9,9675.1726905
"Abidjan",2013,8,10,9257.773837
"Abidjan",2013,8,11,9002.5890874
"Abidjan",2013,8,12,10052.1237334
"Abidjan",2013,8,13,10161.9207161
"Abidjan",2013,8,14,10098.7382642
"Abidjan",2013,8,15,9542.4413821
"Abidjan",2013,8,16,10177.2024356
"Abidjan",2013,8,17,9440.8960582
"Abidjan",2013,8,18,8674.6370402
"Abidjan",2013,8,19,10219.7469313
"Abidjan",2013,8,20,10301.8876423
"Abidjan",2013,8,21,10295.0748851
"Abidjan",2013,8,22,10321.7973388
"Abidjan",2013,8,23,10240.7490178
"Abidjan",2013,8,24,9701.6954601
"Abidjan",2013,8,25,8972.9888306
"Abidjan",2013,8,26,10210.414628
"Abidjan",2013,8,27,10423.178217
"Abidjan",2013,8,28,10443.252359
"Abidjan",2013,8,29,10511.5561253
"Abidjan",2013,8,30,10636.3587935
"Abidjan",2013,8,31,9647.9686456
"Abidjan",2013,9,1,9540.8345665
"Abidjan",2013,9,2,10777.4379949
