,"19-APR-07",,,,,,,,,,,,,,,,
,352.31,,,,,,,,,,,,,,,,
"R.P. SAGAR","RAJASTHAN",352.81,1157.51,351.29,1152.51,1155.87,343.81,1127.99,459,175.66,136.83,1568.98,1.27,1272.92,1.03,13.64,
,"19-APR-07",,,,,,,,,,,,,,,,
,255.49,,,,,,,,,,,,,,,,
"RIHAND","UTTAR PRADESH",268.22,879.99,255.67,838.8,838.22,252.98,829.99,920,860.5,102.8,5845.5,4.74,748.22,0.61,12.23,
,"19-APR-07",,,,,,,,,,,,,,,,
,334.61,,,,,,,,,,,,,,,,
"RAM GANGA","UTTARAKHAND",366,1200.79,338.92,1111.94,1097.8,323,1059.71,164,480.8,88.92,2109.25,1.71,527.59,0.43,45.11,
,"19-APR-07",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
"TEHRI","UTTARAKHAND",829.79,2722.41,749.95,2460.47,742.4,2435.7,740.04,2427.95,309,1291.49,62.71,2615,2.12,174.14,0.14,97.1
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
"SARDAR SAROVAR","GUJARAT",138.68,454.99,118.69,389.4,117.06,384.06,110.84,363.65,5469,1817.55,265.17,5760,4.67,1030.94,0.84,56.95
,,,,,,,,,,,,,,,,,
,"96.6 19-",,,,,,,,,,,,,,,,
"UKAI","GUJARAT",105.16,345.01,96.75,317.42,316.93,82.3,270.01,1080,813.08,354.93,6619.15,5.37,3217.57,2.61,38.1,
,"APR-07",,,,,,,,,,,,,,,,
,392.31,,,,,,,,,,,,,,,,
"GANDHI SAGAR","MADHYA PRADESH",399.9,1312.01,386.39,1267.68,1287.11,381,1250,420.48,725,92.76,6911.19,5.6,1053.64,0.85,13.78,
,"19-APR-07",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
"INDIRA SAGAR","MADHYA PRADESH",262.14,860.04,247.03,810.47,247.33,811.45,243.24,798.03,2628,1316.12,124.54,9706,7.87,974.65,0.79,46.91
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
"BHIRA","MAHARASHTRA",606.03,1988.29,597.15,1959.15,594.7,1951.12,590.09,1935.99,790,618.8,236.72,522.76,0.42,199.99,0.16,18.43
,,,,,,,,,,,,,,,,,
,640.27,,,,,,,,,,,,,,,,
"KOYNA","MAHARASHTRA",657.91,2158.5,644.16,2113.4,2100.62,609.6,2000,3130,3126.1,1682.4,2677.14,2.17,1426.2,1.16,297.48,
,"19-APR-07",,,,,,,,,,,,,,,,
,"830 19-",,,,,,,,,,,,,,,,
"MACHKUND","ANDHRA PRADESH",838.2,2750,836.19,2743.41,2723.1,513.59,1685.01,670,551.6,452.19,892.55,0.72,731.69,0.59,28.24,
,"APR-07",,,,,,,,,,,,,,,,
,157.89,,,,,,,,,,,,,,,,
"NAGARJUN SAGAR","ANDHRA PRADESH",179.83,589.99,158.47,519.91,518.01,150.88,495.01,2237,1398.13,253.86,6537.8,5.3,1378.52,1.12,0.13,
,"19-APR-07",,,,,,,,,,,,,,,,
,250.61,,,,,,,,,,,,,,,,
"SRISAILAM","ANDHRA PRADESH",269.75,885.01,260.09,853.31,822.21,243.84,800,4300,1391.84,550.76,7105.96,5.76,2835.56,2.3,103.16,
,"19-APR-07",,,,,,,,,,,,,,,,
,508.75,,,,,,,,,,,,,,,,
"ALMATTI","KARNATAKA",519.62,1704.79,508.78,1669.23,1669.13,505.97,1660.01,483,175.35,7.63,2631.5,2.13,141.74,0.11,0,
,"19-APR-07",,,,,,,,,,,,,,,,
,535.85,,,,,,,,,,,,,,,,
"KALINDI SUPA","KARNATAKA",563.88,1850,536,1758.53,1758.04,513.52,1684.78,542,2885,"860.52 133260.00",108.04,39566.17,32.08,32.87,,
,"19-APR-07",,,,,,,,,,,,,,,,
,540.26,,,,,,,,,,,,,,,,
"SHARAVATHY","KARNATAKA",554.43,1819,541.57,1776.8,1772.51,522.73,1714.99,5564,4557.03,1486.68,4297.08,3.48,1401.88,1.14,369.1,
,"19-APR-07",,,,,,,,,,,,,,,,
,143.36,,,,,,,,,,,,,,,,
"IDAMALAYAR","KERALA",169,554.46,143.57,471.03,470.34,114.99,377.26,380,254.45,94.6,1017.8,0.83,380.43,0.31,24.18,
,"19-APR-07",,,,,,,,,,,,,,,,
,711.16,,,,,,,,,,,,,,,,
"IDUKKI","KERALA",732.35,2402.72,711.82,2335.37,2333.2,694.94,2279.99,2398,2146.32,727.35,1459.5,1.18,498.99,0.4,224.22,
,"19-APR-07",,,,,,,,,,,,,,,,
,"DAILY REPORT OF HYDRO RESERVOIRS FOR","20-Apr-2008",2,,,,,,,,,,,,,,
,"FULL","PRESENT","RESERVIOR","MIN. DRAW","ANNUAL","ENERGY ENERGY","EFF.","EFF. CAP","COMMULATIVE",,,,,,,,
,"RESERVOIR","RESERVOIR","LEVEL ON","DOWN","DESIGN","CONTANT CONTANT","CAP.","AT","ENERGY",,,,,,,,
,"RESERVOIR","STATE","LEVEL","LEVEL","THE SAME","LEVEL","POTEN-","AT","AT","AT","PRESENT","GEN. FROM",,,,,
,"DAY LAST","TIAL","F.R.L. PRESENT","F.R.L.","LEVEL","1ST. OF",,,,,,,,,,,
,"YEAR","LEVEL","THE MONTH",,,,,,,,,,,,,,
,"M","FT","M","FT","M","FT","M","FT","MU","MU","MU","MCM","MAFT","MCM","MAFT",,
,1584.95,,,,,,,,,,,,,,,,
"MADUPATTY","KERALA",1599.38,5247.31,1590.4,5217.85,5199.97,1554.48,5100,6.4,77.4,46.3,55.32,0.04,32.84,0.03,0,
,"19-APR-07",,,,,,,,,,,,,,,,
,954.73,,,,,,,,,,,,,,,,
"SABRIGRI","KERALA",981.46,3220.01,962.47,3157.71,3132.32,908.3,2979.99,1338,764,343.4,446.26,0.36,213.15,0.17,106.25,
,"19-APR-07",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
"KUNDAH GROUP","TAMIL NADU",2349.08,1315,1270,716,346.5,0.28,202.67,,,,,,,,,
,,,,,,,,,,,,,,,,,
,227.48,,,,,,,,,,,,,,,,
"METTURE","TAMIL NADU",240.79,789.99,234.15,768.21,746.33,211.23,693.01,790,204,118.63,2504.7,2.03,1627.79,1.32,397.16,
,"19-APR-07",,,,,,,,,,,,,,,,
,"33.53 19",,,,,,,,,,,,,,,,
"PERIYAR","TAMIL NADU",46.33,152,40.38,132.48,110.01,33.53,110.01,409,216,99.92,273.51,0.22,123.64,0.1,0,
,"-APR-07",,,,,,,,,,,,,,,,
,450.04,,,,,,,,,,,,,,,,
"BALIMELA","ORISSA",462.08,1516.01,447.36,1467.7,1476.51,438.91,1439.99,1183,897.75,226.99,2675.96,2.17,676.61,0.55,72.3,
,"19-APR-07",,,,,,,,,,,,,,,,
,186.67,,,,,,,,,,,,,,,,
"HIRAKUD","ORISSA",192.02,629.99,185.64,609.06,612.43,179.83,589.99,1174,372.28,97.31,4709.43,3.82,1458.96,1.18,19.45,
,"19-APR-07",,,,,,,,,,,,,,,,
,632.24,,,,,,,,,,,,,,,,
"INDRAVATI","ORISSA",641.84,2105.77,629.38,2064.9,2074.28,625,2050.52,1962,1213.13,126.59,1485.5,1.2,303.81,0.25,123.61,
,"19-APR-07",,,,,,,,,,,,,,,,
,116.36,,,,,,,,,,,,,,,,
"RENGALI","ORISSA",123.44,404.99,112.5,369.09,381.76,109.72,359.97,525,275,21.38,3167.81,2.57,328.04,0.27,12.63,
,"19-APR-07",,,,,,,,,,,,,,,,
,849.98,,,,,,,,,,,,,,,,
"UPPER KOLAB","ORISSA",857.78,2814.24,848.9,2785.1,2788.65,843.78,2768.31,832,540,113.81,935,0.76,238.82,0.19,43.52,
,"19-APR-07",,,,,,,,,,,,,,,,
,767.44,,,,,,,,,,,,,,,,
"LOKTAK","MANIPUR",768.5,2521.33,767.75,2518.86,2517.85,766.01,2513.16,450,250,84.93,0,0,14.02,,,
,"19-APR-07",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
"** BHAKRA - POTENTIAL OF 5282 MU INCLUDES THOSE OF GANGWAL AND KOTLA STATIONS AND CORRESPONDS TO A DRY YEAR. THE POTENTIAL FOR A DEPENDABLE YEAR IS 6057 MU.",,,,,,,,,,,,,,,,,
"*** INCLUDES GANGUWAL & KOTLA.",,,,,,,,,,,,,,,,,
"$ UKAI - THE POTENTIAL FOR DEPENDABLE YEAR DURING THE INITIAL YEAR IS 1080 MU AND WOULD REDUCE TO 605 MU AS AND WHEN UPSTREAM IRRIGATION DEVELOPS.",,,,,,,,,,,,,,,,,
"$$ ENERGY CONTENT AT GANDHI SAGAR INCLUDES FOR GENERATION AT R.P.SAGAR AND JAWAHAR SAGAR.",,,,,,,,,,,,,,,,,
"@ KOYNA - POTENTIAL OF 3523 MU IS CORRESPONDING TO 87 TMC OF WATER AVAILABLE FOR POWER GENERATION AS PER KRISHNA WATER DISPUTE TRIBUNAL AWARD FOR KOYNA I","II","III & IV.",,,,,,,,,,,,,,,
"* RANJIT SAGAR - ENERGY CONTENT AT F.R.L. WORKED OUT CONSIDERING NIL INFLOW IN THE RESERVIOR.",,,,,,,,,,,,,,,,,
,"DAILY REPORT OF HYDRO RESERVOIRS FOR","21-Apr-2008",1,,,,,,,,,,,,,,
,"FULL","PRESENT","RESERVIOR","MIN. DRAW","ANNUAL","ENERGY ENERGY","EFF.","EFF. CAP","COMMULATIVE",,,,,,,,
,"RESERVOIR","RESERVOIR","LEVEL ON","DOWN","DESIGN","CONTANT CONTANT","CAP.","AT","ENERGY",,,,,,,,
,"RESERVOIR","STATE","LEVEL","LEVEL","THE SAME","LEVEL","POTEN-","AT","AT","AT","PRESENT","GEN. FROM",,,,,
,"DAY LAST","TIAL","F.R.L. PRESENT","F.R.L.","LEVEL","1ST. OF",,,,,,,,,,,
,"YEAR","LEVEL","THE MONTH",,,,,,,,,,,,,,
,"M","FT","M","FT","M","FT","M","FT","MU","MU","MU","MCM","MAFT","MCM","MAFT",,
,481.63,,,,,,,,,,,,,,,,
"BHAKRA","PUNJAB",513.59,1685.01,462.22,1516.48,1580.15,445.62,1462.01,5282,1728.8,162.33,6516.07,5.28,775.62,0.63,122.95,
,"19-APR-07",,,,,,,,,,,,,,,,
,411.97,,,,,,,,,,,,,,,,
"PONG","PUNJAB",426.72,1400,394.16,1293.19,1351.61,384.05,1260.01,1123,1084,101.62,6946,5.63,842.35,0.68,7.45,
,"19-APR-07",,,,,,,,,,,,,,,,
,516.72,,,,,,,,,,,,,,,,
"RANJIT SAGAR","PUNJAB",527.91,1731.99,500.92,1643.44,1695.28,487.91,1600.75,1507,390.3,111.72,7199.17,5.84,509.55,0.41,19.09,
,"19-APR-07",,,,,,,,,,,,,,,,
,352.31,,,,,,,,,,,,,,,,
"R.P. SAGAR","RAJASTHAN",352.81,1157.51,351.41,1152.91,1155.87,343.81,1127.99,459,175.66,139.42,1568.98,1.27,1296.1,1.05,13.64,
,"19-APR-07",,,,,,,,,,,,,,,,
,255.49,,,,,,,,,,,,,,,,
"RIHAND","UTTAR PRADESH",268.22,879.99,255.64,838.7,838.22,252.98,829.99,920,860.5,101.58,5845.5,4.74,739.13,0.6,13.15,
,"19-APR-07",,,,,,,,,,,,,,,,
,334.61,,,,,,,,,,,,,,,,
"RAM GANGA","UTTARAKHAND",366,1200.79,338.62,1110.96,1097.8,323,1059.71,164,480.8,86.5,2109.25,1.71,516.49,0.42,47.32,
,"19-APR-07",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
"TEHRI","UTTARAKHAND",829.79,2722.41,749.55,2459.15,742.4,2435.7,740.04,2427.95,309,1291.49,60.01,2615,2.12,166.94,0.14,101.8
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
"SARDAR SAROVAR","GUJARAT",138.68,454.99,118.64,389.24,116.86,383.4,110.84,363.65,5469,1817.55,263.2,5760,4.67,1023.8,0.83,60.63
,,,,,,,,,,,,,,,,,
,"96.6 19-",,,,,,,,,,,,,,,,
"UKAI","GUJARAT",105.16,345.01,96.68,317.2,316.93,82.3,270.01,1080,813.08,352.6,6619.15,5.37,3193.96,2.59,39.93,
,"APR-07",,,,,,,,,,,,,,,,
,392.31,,,,,,,,,,,,,,,,
"GANDHI SAGAR","MADHYA PRADESH",399.9,1312.01,386.31,1267.42,1287.11,381,1250,420.48,725,90.94,6911.19,5.6,1032.79,0.84,14.52,
,"19-APR-07",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
"INDIRA SAGAR","MADHYA PRADESH",262.14,860.04,247,810.37,247.32,811.42,243.24,798.03,2628,1316.12,123.41,9706,7.87,965.79,0.78,49.38
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
"BHIRA","MAHARASHTRA",606.03,1988.29,597.14,1959.12,594.66,1950.98,590.09,1935.99,790,618.8,236.34,522.76,0.42,199.66,0.16,19.14
,,,,,,,,,,,,,,,,,
,640.27,,,,,,,,,,,,,,,,
"KOYNA","MAHARASHTRA",657.91,2158.5,643.55,2111.4,2100.62,609.6,2000,3130,3126.1,1632.6,2677.14,2.17,1383,1.12,312.94,
,"19-APR-07",,,,,,,,,,,,,,,,
,"830 19-",,,,,,,,,,,,,,,,
"MACHKUND","ANDHRA PRADESH",838.2,2750,836.16,2743.31,2723.1,513.59,1685.01,670,551.6,450.7,892.55,0.72,729.28,0.59,30.08,
,"APR-07",,,,,,,,,,,,,,,,
,157.89,,,,,,,,,,,,,,,,
"NAGARJUN SAGAR","ANDHRA PRADESH",179.83,589.99,158.62,520.41,518.01,150.88,495.01,2237,1398.13,259.66,6537.8,5.3,1408.5,1.14,0.13,
,"19-APR-07",,,,,,,,,,,,,,,,
,250.61,,,,,,,,,,,,,,,,
"SRISAILAM","ANDHRA PRADESH",269.75,885.01,259.95,852.85,822.21,243.84,800,4300,1391.84,542.34,7105.96,5.76,2792.25,2.26,110.26,
,"19-APR-07",,,,,,,,,,,,,,,,
,508.75,,,,,,,,,,,,,,,,
"ALMATTI","KARNATAKA",519.62,1704.79,508.78,1669.23,1669.13,505.97,1660.01,483,175.35,7.63,2631.5,2.13,141.74,0.11,0,
,"19-APR-07",,,,,,,,,,,,,,,,
,535.85,,,,,,,,,,,,,,,,
"KALINDI SUPA","KARNATAKA",563.88,1850,535.79,1757.84,1758.04,513.52,1684.78,542,2885,"849.18 133260.00",108.04,39046.9,31.66,33.9,,
,"19-APR-07",,,,,,,,,,,,,,,,
,540.26,,,,,,,,,,,,,,,,
"SHARAVATHY","KARNATAKA",554.43,1819,541.42,1776.31,1772.51,522.73,1714.99,5564,4557.03,1463.29,4297.08,3.48,1379.82,1.12,389.8,
,"19-APR-07",,,,,,,,,,,,,,,,
,143.46,,,,,,,,,,,,,,,,
"IDAMALAYAR","KERALA",169,554.46,143.39,470.44,470.67,114.99,377.26,380,254.45,93.72,1017.8,0.83,377.07,0.31,25.24,
,"19-APR-07",,,,,,,,,,,,,,,,
,711.16,,,,,,,,,,,,,,,,
"IDUKKI","KERALA",732.35,2402.72,711.7,2334.97,2333.2,694.94,2279.99,2398,2146.32,715.2,1459.5,1.18,494.79,0.4,238.68,
,"19-APR-07",,,,,,,,,,,,,,,,
,"DAILY REPORT OF HYDRO RESERVOIRS FOR","21-Apr-2008",2,,,,,,,,,,,,,,
,"FULL","PRESENT","RESERVIOR","MIN. DRAW","ANNUAL","ENERGY ENERGY","EFF.","EFF. CAP","COMMULATIVE",,,,,,,,
,"RESERVOIR","RESERVOIR","LEVEL ON","DOWN","DESIGN","CONTANT CONTANT","CAP.","AT","ENERGY",,,,,,,,
,"RESERVOIR","STATE","LEVEL","LEVEL","THE SAME","LEVEL","POTEN-","AT","AT","AT","PRESENT","GEN. FROM",,,,,
,"DAY LAST","TIAL","F.R.L. PRESENT","F.R.L.","LEVEL","1ST. OF",,,,,,,,,,,
,"YEAR","LEVEL","THE MONTH",,,,,,,,,,,,,,
,"M","FT","M","FT","M","FT","M","FT","MU","MU","MU","MCM","MAFT","MCM","MAFT",,
,1584.95,,,,,,,,,,,,,,,,
"MADUPATTY","KERALA",1599.38,5247.31,1590.25,5217.36,5199.97,1554.48,5100,6.4,77.4,45.88,55.32,0.04,32.54,0.03,0,
,"19-APR-07",,,,,,,,,,,,,,,,
,954.73,,,,,,,,,,,,,,,,
"SABRIGRI","KERALA",981.46,3220.01,962.12,3156.56,3132.32,908.3,2979.99,1338,764,338.6,446.26,0.36,210.13,0.17,111.72,
,"19-APR-07",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
"KUNDAH GROUP","TAMIL NADU",2312.99,1315,1270,705,346.5,0.28,212.8,,,,,,,,,
,,,,,,,,,,,,,,,,,
,227.48,,,,,,,,,,,,,,,,
"METTURE","TAMIL NADU",240.79,789.99,234.17,768.27,746.33,211.23,693.01,790,204,118.82,2504.7,2.03,1629.76,1.32,415.06,
,"19-APR-07",,,,,,,,,,,,,,,,
,"33.54 19",,,,,,,,,,,,,,,,
"PERIYAR","TAMIL NADU",46.33,152,40.36,132.41,110.04,33.53,110.01,409,216,99.66,273.51,0.22,123.21,0.1,0,
,"-APR-07",,,,,,,,,,,,,,,,
,450.04,,,,,,,,,,,,,,,,
"BALIMELA","ORISSA",462.08,1516.01,447.26,1467.4,1476.51,438.91,1439.99,1183,897.75,224.09,2675.96,2.17,667.94,0.54,75.25,
,"19-APR-07",,,,,,,,,,,,,,,,
,186.67,,,,,,,,,,,,,,,,
"HIRAKUD","ORISSA",192.02,629.99,185.59,608.89,612.43,179.83,589.99,1174,372.28,96.09,4709.43,3.82,1440.96,1.17,20.51,
,"19-APR-07",,,,,,,,,,,,,,,,
,632.24,,,,,,,,,,,,,,,,
"INDRAVATI","ORISSA",641.84,2105.77,629.28,2064.57,2074.28,625,2050.52,1962,1213.13,123.8,1485.5,1.2,297.12,0.24,129.99,
,"19-APR-07",,,,,,,,,,,,,,,,
,116.36,,,,,,,,,,,,,,,,
"RENGALI","ORISSA",123.44,404.99,112.42,368.83,381.76,109.72,359.97,525,275,20.33,3167.81,2.57,320.29,0.26,13.78,
,"19-APR-07",,,,,,,,,,,,,,,,
,849.98,,,,,,,,,,,,,,,,
"UPPER KOLAB","ORISSA",857.78,2814.24,848.84,2784.91,2788.65,843.78,2768.31,832,540,112.66,935,0.76,236.89,0.19,46.44,
,"19-APR-07",,,,,,,,,,,,,,,,
,767.44,,,,,,,,,,,,,,,,
"LOKTAK","MANIPUR",768.5,2521.33,767.75,2518.86,2517.85,766.01,2513.16,450,250,84.93,0,0,14.55,,,
,"19-APR-07",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
"** BHAKRA - POTENTIAL OF 5282 MU INCLUDES THOSE OF GANGWAL AND KOTLA STATIONS AND CORRESPONDS TO A DRY YEAR. THE POTENTIAL FOR A DEPENDABLE YEAR IS 6057 MU.",,,,,,,,,,,,,,,,,
"*** INCLUDES GANGUWAL & KOTLA.",,,,,,,,,,,,,,,,,
"$ UKAI - THE POTENTIAL FOR DEPENDABLE YEAR DURING THE INITIAL YEAR IS 1080 MU AND WOULD REDUCE TO 605 MU AS AND WHEN UPSTREAM IRRIGATION DEVELOPS.",,,,,,,,,,,,,,,,,
"$$ ENERGY CONTENT AT GANDHI SAGAR INCLUDES FOR GENERATION AT R.P.SAGAR AND JAWAHAR SAGAR.",,,,,,,,,,,,,,,,,
"@ KOYNA - POTENTIAL OF 3523 MU IS CORRESPONDING TO 87 TMC OF WATER AVAILABLE FOR POWER GENERATION AS PER KRISHNA WATER DISPUTE TRIBUNAL AWARD FOR KOYNA I","II","III & IV.",,,,,,,,,,,,,,,
"* RANJIT SAGAR - ENERGY CONTENT AT F.R.L. WORKED OUT CONSIDERING NIL INFLOW IN THE RESERVIOR.",,,,,,,,,,,,,,,,,
,"DAILY REPORT OF HYDRO RESERVOIRS FOR","22-Apr-2008",1,,,,,,,,,,,,,,
,"FULL","PRESENT","RESERVIOR","MIN. DRAW","ANNUAL","ENERGY ENERGY","EFF.","EFF. CAP","COMMULATIVE",,,,,,,,
,"RESERVOIR","RESERVOIR","LEVEL ON","DOWN","DESIGN","CONTANT CONTANT","CAP.","AT","ENERGY",,,,,,,,
,"RESERVOIR","STATE","LEVEL","LEVEL","THE SAME","LEVEL","POTEN-","AT","AT","AT","PRESENT","GEN. FROM",,,,,
,"DAY LAST","TIAL","F.R.L. PRESENT","F.R.L.","LEVEL","1ST. OF",,,,,,,,,,,
,"YEAR","LEVEL","THE MONTH",,,,,,,,,,,,,,
,"M","FT","M","FT","M","FT","M","FT","MU","MU","MU","MCM","MAFT","MCM","MAFT",,
,,,,,,,,,,,,,,,,,
"BHAKRA","PUNJAB",513.59,1685.01,462.31,1516.76,481.23,1578.84,445.62,1462.01,5282,1728.8,163.28,6516.07,5.28,779.96,0.63,127.79
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
"PONG","PUNJAB",426.72,1400,394.11,1293,411.84,1351.18,384.05,1260.01,1123,1084,100.8,6946,5.63,836.09,0.68,9.09
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
"RANJIT SAGAR","PUNJAB",527.91,1731.99,501.3,1644.69,517.73,1698.59,487.91,1600.75,1507,390.3,116.31,7199.17,5.84,528.16,0.43,19.09
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
"R.P. SAGAR","RAJASTHAN",352.81,1157.51,351.38,1152.81,352.36,1156.04,343.81,1127.99,459,175.66,138.77,1568.98,1.27,1290.31,1.05,13.64
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
"RIHAND","UTTAR PRADESH",268.22,879.99,255.64,838.7,255.43,838.02,252.98,829.99,920,860.5,101.58,5845.5,4.74,739.13,0.6,14.3
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
"RAM GANGA","UTTARAKHAND",366,1200.79,338.35,1110.07,334.07,1096.03,323,1059.71,164,480.8,84.31,2109.25,1.71,506.5,0.41,49.3
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
"TEHRI","UTTARAKHAND",829.79,2722.41,749.2,2458.01,742.4,2435.7,740.04,2427.95,309,1291.49,57.64,2615,2.12,160.64,0.13,106.52
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
"SARDAR SAROVAR","GUJARAT",138.68,454.99,118.64,389.24,116.63,382.64,110.84,363.65,5469,1817.55,263.2,5760,4.67,1023.8,0.83,65.87
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
"UKAI","GUJARAT",105.16,345.01,96.61,316.95,96.54,316.73,82.3,270.01,1080,813.08,349.95,6619.15,5.37,3166.58,2.57,41.68
,,,,,,,,,,,,,,,,,
,"392.3 19",,,,,,,,,,,,,,,,
"GANDHI SAGAR","MADHYA PRADESH",399.9,1312.01,386.27,1267.28,1287.07,381,1250,420.48,725,89.96,6911.19,5.6,1021.57,0.83,15.41,
,"-APR-07",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
"INDIRA SAGAR","MADHYA PRADESH",262.14,860.04,246.94,810.17,247.3,811.35,243.24,798.03,2628,1316.12,121.17,9706,7.87,948.25,0.77,51.57
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
"BHIRA","MAHARASHTRA",606.03,1988.29,597.06,1958.86,594.61,1950.82,590.09,1935.99,790,618.8,233.26,522.76,0.42,197.06,0.16,20.28
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
"KOYNA","MAHARASHTRA",657.91,2158.5,643.55,2111.4,639.94,2099.54,609.6,2000,3130,3126.1,1632.6,2677.14,2.17,1383,1.12,331.11
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
"MACHKUND","ANDHRA PRADESH",838.2,2750,836.19,2743.41,829.85,2722.6,513.59,1685.01,670,551.6,452.19,892.55,0.72,731.69,0.59,31.85
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
"NAGARJUN SAGAR","ANDHRA PRADESH",179.83,589.99,158.92,521.39,157.58,516.99,150.88,495.01,2237,1398.13,271.54,6537.8,5.3,1469.05,1.19,0.13
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
"SRISAILAM","ANDHRA PRADESH",269.75,885.01,259.81,852.4,251,823.49,243.84,800,4300,1391.84,535.03,7105.96,5.76,2754.6,2.23,116.48
,,,,,,,,,,,,,,,,,
,508.75,,,,,,,,,,,,,,,,
"ALMATTI","KARNATAKA",519.62,1704.79,508.78,1669.23,1669.13,505.97,1660.01,483,175.35,7.63,2631.5,2.13,141.74,0.11,0,
,"19-APR-07",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
"KALINDI SUPA","KARNATAKA",563.88,1850,535.5,1756.89,535.44,1756.69,513.52,1684.78,542,2885,"833.57 133260.00",108.04,38332.09,31.08,35.13,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
"SHARAVATHY","KARNATAKA",554.43,1819,541.28,1775.85,539.98,1771.59,522.73,1714.99,5564,4557.03,1441.48,4297.08,3.48,1359.25,1.1,411.16
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
"IDAMALAYAR","KERALA",169,554.46,143.18,469.75,142.98,469.09,114.99,377.26,380,254.45,92.7,1017.8,0.83,373.14,0.3,26.48
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
"IDUKKI","KERALA",732.35,2402.72,711.43,2334.09,710.75,2331.86,694.94,2279.99,2398,2146.32,687.79,1459.5,1.18,485.34,0.39,254.42
,"DAILY REPORT OF HYDRO RESERVOIRS FOR","22-Apr-2008",2,,,,,,,,,,,,,,
,"FULL","PRESENT","RESERVIOR","MIN. DRAW","ANNUAL","ENERGY ENERGY","EFF.","EFF. CAP","COMMULATIVE",,,,,,,,
,"RESERVOIR","RESERVOIR","LEVEL ON","DOWN","DESIGN","CONTANT CONTANT","CAP.","AT","ENERGY",,,,,,,,
,"RESERVOIR","STATE","LEVEL","LEVEL","THE SAME","LEVEL","POTEN-","AT","AT","AT","PRESENT","GEN. FROM",,,,,
,"DAY LAST","TIAL","F.R.L. PRESENT","F.R.L.","LEVEL","1ST. OF",,,,,,,,,,,
,"YEAR","LEVEL","THE MONTH",,,,,,,,,,,,,,
,"M","FT","M","FT","M","FT","M","FT","MU","MU","MU","MCM","MAFT","MCM","MAFT",,
,,,,,,,,,,,,,,,,,
"MADUPATTY","KERALA",1599.38,5247.31,1590.1,5216.86,1584.6,5198.82,1554.48,5100,6.4,77.4,45.45,55.32,0.04,32.24,0.03,0
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
"SABRIGRI","KERALA",981.46,3220.01,961.77,3155.41,953.5,3128.28,908.3,2979.99,1338,764,333.81,446.26,0.36,207.33,0.17,116.76
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
"KUNDAH GROUP","TAMIL NADU",2290.03,1315,1270,698,346.5,0.28,222.94,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
"METTURE","TAMIL NADU",240.79,789.99,234.17,768.27,227.37,745.96,211.23,693.01,790,204,118.82,2504.7,2.03,1629.76,1.32,435.2
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
"PERIYAR","TAMIL NADU",46.33,152,40.39,132.51,33.53,110.01,33.53,110.01,409,216,100.05,273.51,0.22,123.86,0.1,0
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
"BALIMELA","ORISSA",462.08,1516.01,447.17,1467.1,449.95,1476.21,438.91,1439.99,1183,897.75,221.18,2675.96,2.17,659.28,0.53,78.2
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
