"city","YR","M","D","HR","MW"
"Dakar",2014,1,25,2,225.573170398796
"Dakar",2014,1,25,3,224.995714461411
"Dakar",2014,1,25,4,205.474714806641
"Dakar",2014,1,25,5,215.655717972661
"Dakar",2014,1,25,6,216.763431704427
"Dakar",2014,1,25,7,243.107155740643
"Dakar",2014,1,25,8,242.198138384129
"Dakar",2014,1,25,9,265.073831148888
"Dakar",2014,1,25,10,279.328382380153
"Dakar",2014,1,25,11,277.181358086968
"Dakar",2014,1,25,12,281.462070080663
"Dakar",2014,1,25,13,287.517207139636
"Dakar",2014,1,25,14,278.564649698878
"Dakar",2014,1,25,15,269.542707232381
"Dakar",2014,1,25,16,279.925156554664
"Dakar",2014,1,25,17,281.358155712093
"Dakar",2014,1,25,18,283.671532499517
"Dakar",2014,1,25,19,301.781022940838
"Dakar",2014,1,25,20,368.455698345387
"Dakar",2014,1,25,21,370.091319735492
"Dakar",2014,1,25,22,366.55919401666
"Dakar",2014,1,25,23,329.470522309507
"Dakar",2014,1,26,0,288.57015498277
"Dakar",2014,1,26,1,238.654690255875
"Dakar",2014,1,26,2,230.971670398796
"Dakar",2014,1,26,3,224.241714461411
"Dakar",2014,1,26,4,209.168714806641
"Dakar",2014,1,26,5,205.355717972661
"Dakar",2014,1,26,6,227.035431704427
"Dakar",2014,1,26,7,232.013655740643
"Dakar",2014,1,26,8,221.884138384129
"Dakar",2014,1,26,9,228.427331148888
"Dakar",2014,1,26,10,249.165882380153
"Dakar",2014,1,26,11,256.471358086968
"Dakar",2014,1,26,12,252.171070080663
"Dakar",2014,1,26,13,249.420707139636
"Dakar",2014,1,26,14,250.235649698878
"Dakar",2014,1,26,15,251.033707232381
"Dakar",2014,1,26,16,247.340656554664
"Dakar",2014,1,26,17,256.015155712093
"Dakar",2014,1,26,18,266.958032499517
"Dakar",2014,1,26,19,313.461522940838
"Dakar",2014,1,26,20,359.248198345387
"Dakar",2014,1,26,21,362.501819735492
"Dakar",2014,1,26,22,358.55019401666
"Dakar",2014,1,26,23,303.624022309507
"Dakar",2014,1,27,0,277.84865498277
"Dakar",2014,1,27,1,222.143190255875
"Dakar",2014,1,27,2,212.438670398796
"Dakar",2014,1,27,3,206.771714461411
"Dakar",2014,1,27,4,221.635214806641
"Dakar",2014,1,27,5,226.189217972661
"Dakar",2014,1,27,6,234.189431704427
"Dakar",2014,1,27,7,264.470155740643
